ID,Gender,Age,EmployedStatus,YearsOfEmployed,OccupationType,IncomeType,TotalIncome,EducationLevel,HousingType,OwnCar,OwnProperty,FamilyStatus,NumOfChildren,NumOfFamilyMember,AccountActivateLength,WorkPhone,Phone,Email,Risk_TargetVariable
5068583,0,44.83322723943681,0,2.6338665407229445,Sales staff,Working,121500.0,Secondary / secondary special,House / apartment,0,1,Married,1,3,3,0,1,0,0
5068590,0,37.435402506553864,0,7.30199798763835,Core staff,Commercial associate,157500.0,Higher education,House / apartment,0,1,Married,1,3,37,0,0,0,0
5068603,0,41.76950929861667,0,23.72122630854843,Managers,Working,225000.0,Secondary / secondary special,House / apartment,0,1,Married,1,3,53,0,0,0,0
5068605,0,25.235288883413073,0,4.887164007474486,Core staff,Working,90000.0,Secondary / secondary special,With parents,0,1,Married,0,2,20,0,0,0,0
5068606,0,43.29178559450228,0,1.801542810598438,Sales staff,Working,360000.0,Secondary / secondary special,House / apartment,0,1,Married,2,4,11,0,1,0,0
5068610,0,41.063129290813634,0,4.131501673545658,Managers,Working,135000.0,Incomplete higher,House / apartment,0,1,Married,0,2,16,0,0,0,0
5068613,0,27.00671471693464,0,5.7194877375989925,Medicine staff,Working,135000.0,Secondary / secondary special,With parents,0,0,Married,0,2,38,0,0,1,0
5068616,0,58.969041116518476,1,0.0,Other,Pensioner,135000.0,Higher education,House / apartment,1,0,Married,0,2,27,0,0,0,0
5068618,0,62.21346091979986,1,0.0,Other,Pensioner,157500.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,41,0,0,0,1
5068620,0,46.94415354182495,0,4.131501673545658,High skill tech staff,Working,135000.0,Secondary / secondary special,House / apartment,0,0,Separated,0,1,34,1,1,0,0
5068621,1,44.19529490680849,0,15.132412027625481,Managers,Working,270000.0,Higher education,House / apartment,0,1,Separated,0,1,4,0,0,0,0
5068622,0,58.08743506026818,0,9.968719412445155,Managers,Working,216000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,39,0,0,0,0
5068637,0,61.91229114903112,0,8.131583810755867,Accountants,Working,337500.0,Higher education,House / apartment,0,1,Widow,0,1,45,0,1,0,0
5068647,1,31.05881708727763,0,2.885753985365887,Drivers,Working,135000.0,Secondary / secondary special,With parents,0,1,Single / not married,0,1,14,0,0,0,0
5068652,0,52.85529476991314,0,5.215712848313107,Core staff,State servant,360000.0,Higher education,House / apartment,1,1,Separated,0,1,58,0,0,0,0
5068669,1,25.076490277007743,0,1.1307555938862537,Core staff,Working,247500.0,Incomplete higher,House / apartment,0,1,Married,0,2,6,0,0,0,0
5068675,1,42.237691396811705,0,9.054258472110995,Drivers,Working,198000.0,Secondary / secondary special,House / apartment,1,1,Married,1,3,12,1,1,0,0
5068682,1,32.35932291559717,0,2.6338665407229445,Laborers,Working,148500.0,Secondary / secondary special,House / apartment,0,1,Single / not married,0,1,1,0,0,0,0
5068697,1,40.4525760282552,0,15.217287144842125,Laborers,Commercial associate,270000.0,Higher education,House / apartment,1,1,Married,1,3,22,0,0,0,0
5068705,0,36.91520017522605,0,14.634112952353574,Laborers,Working,90000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,20,0,0,0,0
5068713,0,42.3116148860004,0,0.9692190804739317,Laborers,Commercial associate,157500.0,Secondary / secondary special,House / apartment,0,0,Civil marriage,0,2,44,0,0,0,0
5068715,1,25.0381595789099,0,4.131501673545658,Laborers,Working,180000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,34,0,0,0,1
5068716,0,28.720644503309444,0,1.634530483172139,Other,Working,135000.0,Secondary / secondary special,House / apartment,1,1,Married,1,3,51,0,0,1,0
5068721,0,40.567568122548714,0,3.052766312792186,Cooking staff,Working,180000.0,Secondary / secondary special,House / apartment,0,0,Single / not married,0,1,4,0,0,1,0
5068727,1,27.173727044360938,0,2.800878868149243,Laborers,Commercial associate,180000.0,Higher education,House / apartment,1,1,Married,0,2,43,0,0,0,1
5068731,0,36.589389241394414,0,6.633948677933154,Other,State servant,117000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,34,0,1,1,0
5068734,1,24.96971190373519,0,4.635276562831543,Laborers,Working,202500.0,Secondary / secondary special,House / apartment,1,1,Married,1,3,34,0,0,0,0
5068740,0,62.9663853467217,1,0.0,Other,Pensioner,202500.0,Higher education,House / apartment,0,1,Separated,0,1,20,0,0,0,0
5068744,0,32.498956172953584,0,13.88666433944571,Laborers,Commercial associate,225000.0,Secondary / secondary special,House / apartment,0,1,Single / not married,3,4,7,0,0,0,0
5068747,0,36.225247609464944,0,0.55031930840469,Accountants,Working,157500.0,Higher education,With parents,0,0,Civil marriage,0,2,3,0,0,0,0
5068749,0,48.551304954927204,0,6.466936350506855,Security staff,Commercial associate,135000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,47,0,0,0,1
5068763,0,49.18649938054854,0,7.88791008713389,Medicine staff,State servant,369000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,34,0,0,0,0
5068766,0,44.87977165855562,0,5.801624947808648,Core staff,Working,135000.0,Incomplete higher,House / apartment,0,0,Married,0,2,22,0,0,0,0
5068775,0,50.76079590956693,1,0.0,Other,Pensioner,202500.0,Higher education,House / apartment,0,1,Single / not married,0,1,55,0,1,0,0
5068780,0,36.67700226561805,0,10.54915569792672,Private service staff,Working,180000.0,Secondary / secondary special,With parents,0,0,Single / not married,0,1,31,1,1,0,0
5068785,0,50.352847765525645,0,6.382061233290211,Other,Working,193500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,12,0,0,0,0
5068794,1,30.3277959164117,0,8.887246144684696,Other,State servant,121500.0,Incomplete higher,With parents,0,0,Single / not married,0,1,42,1,1,0,1
5068795,1,32.331943845527285,0,1.46751815574584,Accountants,Working,112500.0,Higher education,House / apartment,1,1,Married,1,3,25,0,0,1,1
5068810,0,39.47788113376729,0,6.633948677933154,Other,Commercial associate,315000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,24,0,0,0,1
5068821,0,41.00289533665989,0,9.719569874809203,Drivers,Working,157500.0,Higher education,House / apartment,1,1,Married,0,2,44,0,0,1,0
5068829,0,24.04703724238006,0,1.46751815574584,Other,Working,135000.0,Secondary / secondary special,House / apartment,0,1,Single / not married,0,1,27,1,0,0,0
5068830,0,36.90698645420508,0,3.635940505280738,Sales staff,Commercial associate,157500.0,Secondary / secondary special,Municipal apartment,0,1,Married,1,3,13,0,0,1,0
5068835,0,57.909471104813925,1,0.0,Other,Pensioner,225000.0,Secondary / secondary special,House / apartment,0,1,Widow,0,1,60,0,0,1,0
5068841,0,62.29012231599554,0,11.551229662484513,Secretaries,Working,135000.0,Secondary / secondary special,House / apartment,0,1,Single / not married,0,1,19,1,1,0,0
5068848,0,54.66778920853953,1,0.0,Other,Pensioner,99000.0,Secondary / secondary special,House / apartment,0,1,Civil marriage,0,2,47,0,0,0,0
5068852,1,56.40909806498422,0,3.2170407332114963,Laborers,Working,157500.0,Secondary / secondary special,House / apartment,0,1,Single / not married,0,1,28,0,0,0,0
5068855,1,29.542016605405998,0,7.052848450002395,Laborers,Working,180000.0,Secondary / secondary special,House / apartment,1,1,Married,1,3,44,0,0,0,1
5068857,1,39.17671136299855,0,3.7208156224973816,Security staff,Commercial associate,135000.0,Secondary / secondary special,House / apartment,0,1,Separated,1,2,57,0,0,0,0
5068865,1,27.433828210024846,0,1.46751815574584,Low-skill Laborers,Working,162000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,30,1,1,1,1
5068866,0,56.480283647165926,1,0.0,Other,Pensioner,337500.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,11,0,0,1,0
5068873,0,28.41947473254071,0,9.801707085018856,Other,Working,108000.0,Secondary / secondary special,House / apartment,0,1,Married,1,3,24,0,0,0,1
5068875,0,31.48319267336085,0,10.968055469995962,Core staff,Working,112500.0,Secondary / secondary special,With parents,0,0,Married,1,3,32,0,1,1,0
5068884,0,51.07017940135663,0,16.96954762931477,Other,Working,202500.0,Higher education,House / apartment,0,1,Separated,0,1,18,0,0,0,0
5068885,0,64.44211722348851,0,13.382889450159825,Medicine staff,Working,225000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,17,0,0,0,1
5068894,1,55.06752363155985,0,4.8022888902578424,Laborers,Working,126000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,38,1,0,0,1
5068900,1,32.20326221619882,0,0.8022067530476327,Laborers,Working,225000.0,Secondary / secondary special,Co-op apartment,0,0,Single / not married,0,1,31,0,0,0,0
5068905,0,42.040562092308534,0,12.055004551770399,Sales staff,Commercial associate,157500.0,Secondary / secondary special,House / apartment,1,1,Married,1,3,56,0,0,0,0
5068911,0,40.52649951744389,0,5.054176334900785,Drivers,Working,144000.0,Secondary / secondary special,House / apartment,0,0,Married,1,3,21,0,0,0,1
5068915,0,37.07399878163138,0,9.382807312949616,Core staff,Working,112500.0,Secondary / secondary special,House / apartment,0,1,Civil marriage,1,3,19,0,0,0,0
5068923,0,47.286391917698516,0,2.718741657939588,High skill tech staff,Working,360000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,57,0,0,0,0
5068924,0,55.489161310636085,1,0.0,Other,Pensioner,90000.0,Secondary / secondary special,House / apartment,1,1,Widow,0,1,21,0,1,0,0
5068927,0,25.144937952182453,0,2.299841885870346,Sales staff,Working,270000.0,Secondary / secondary special,Office apartment,0,0,Civil marriage,0,2,12,1,1,0,0
5068934,1,41.6435655762952,0,12.887328281894906,Security staff,Working,225000.0,Secondary / secondary special,House / apartment,1,1,Married,2,4,39,0,0,1,1
5068943,0,48.71010356133254,0,13.88666433944571,Other,Working,157500.0,Higher education,House / apartment,0,1,Married,0,2,24,0,0,0,0
5068951,0,61.15115300108832,1,0.0,Other,Pensioner,135000.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,9,0,0,0,0
5068952,1,26.01833028741179,0,0.9692190804739317,Managers,Working,180000.0,Higher education,House / apartment,0,0,Single / not married,0,1,27,1,1,0,0
5068957,0,60.66928136785834,0,16.05508668898061,Other,Commercial associate,270000.0,Higher education,House / apartment,1,1,Married,0,2,48,0,1,0,0
5068962,1,41.56416627309253,0,8.38347125539881,Other,Working,202500.0,Higher education,House / apartment,1,0,Married,0,2,57,0,0,0,0
5068966,1,41.64904139030918,0,3.468928177854439,Drivers,Working,180000.0,Secondary / secondary special,House / apartment,1,1,Married,1,3,52,0,0,0,0
5068971,0,47.60672703751617,0,4.5504014456149,Managers,Working,292500.0,Higher education,House / apartment,0,1,Single / not married,0,1,59,0,1,1,0
5068978,1,29.944488935433306,0,3.1321656159948525,Laborers,Working,153000.0,Secondary / secondary special,With parents,1,0,Single / not married,0,1,37,0,0,0,0
5068982,1,40.646967425751384,0,17.467846704586677,Laborers,Working,112500.0,Higher education,House / apartment,0,1,Single / not married,0,1,23,1,1,0,0
5068986,0,38.678412287726644,0,5.634612620382349,Accountants,Working,180000.0,Higher education,House / apartment,0,0,Separated,0,1,41,1,1,1,0
5068993,0,44.31850072212297,0,10.215131043074122,Managers,Working,279000.0,Higher education,House / apartment,1,1,Civil marriage,1,3,55,1,1,0,0
5069001,1,50.752582188545965,0,0.9692190804739317,Sales staff,Working,225000.0,Higher education,House / apartment,1,1,Married,0,2,45,0,0,0,0
5069002,0,41.28216185137272,0,2.2149667686537025,Medicine staff,State servant,202500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,11,0,0,0,1
5069004,1,29.082048228231926,0,3.2170407332114963,Laborers,Working,337500.0,Higher education,With parents,1,1,Married,0,2,33,0,0,0,0
5069009,1,59.86981252181769,0,9.8865822022355,Laborers,Working,157500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,14,0,0,0,0
5069013,0,55.56582270683176,0,10.130255925857478,Laborers,Working,202500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,15,0,0,0,0
5069026,1,56.86085272113733,0,9.634694757592559,Laborers,Working,202500.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,36,0,1,1,0
5069028,0,45.46294585104417,0,3.7208156224973816,Sales staff,Commercial associate,157500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,55,0,0,1,0
5069032,1,23.179120721164704,0,3.3840530606377954,Laborers,State servant,157500.0,Secondary / secondary special,Municipal apartment,1,0,Single / not married,0,1,12,0,0,0,0
5069038,0,34.768681081747054,0,6.8009610053594525,Core staff,Working,180000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,17,0,0,0,1
5069042,0,59.07855739679802,1,0.0,Other,Pensioner,270000.0,Secondary / secondary special,House / apartment,0,1,Single / not married,0,1,7,0,0,0,0
5069050,1,48.630704258129875,0,6.8009610053594525,Laborers,Commercial associate,225000.0,Secondary / secondary special,House / apartment,1,0,Married,0,2,34,0,0,0,0
5069066,1,26.67542796908903,0,8.468346372615454,Laborers,Working,202500.0,Secondary / secondary special,House / apartment,0,1,Single / not married,0,1,6,0,0,0,0
5069068,0,51.727277083033876,0,6.633948677933154,Core staff,State servant,157500.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,7,0,0,0,0
5069077,0,38.51961368132131,0,8.468346372615454,Accountants,Commercial associate,202500.0,Higher education,House / apartment,0,1,Civil marriage,1,3,44,0,0,1,1
5069082,0,64.22582256993641,1,0.0,Other,Pensioner,225000.0,Secondary / secondary special,House / apartment,0,1,Civil marriage,0,2,35,0,0,1,0
5069084,0,36.27179202858375,0,7.132247753205062,Accountants,Commercial associate,135000.0,Secondary / secondary special,House / apartment,1,1,Married,2,4,45,0,1,0,0
5069085,0,31.50235802240977,0,6.382061233290211,Other,Commercial associate,270000.0,Higher education,House / apartment,0,1,Married,2,4,50,0,0,0,0
5069098,0,49.8162179921559,0,31.636515465752204,High skill tech staff,Commercial associate,135000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,35,0,0,0,0
5069104,1,47.58482378146026,0,18.053758804082218,Core staff,State servant,450000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,50,0,0,0,0
5069110,1,28.956104505910456,0,2.4668542132966453,Laborers,Working,135000.0,Secondary / secondary special,House / apartment,1,1,Single / not married,0,1,35,1,1,0,0
5069112,1,22.412506759207922,0,1.634530483172139,Sales staff,Working,135000.0,Secondary / secondary special,House / apartment,0,1,Single / not married,0,1,5,0,0,0,0
5069115,0,49.08793472829695,0,17.215959259943737,Sales staff,Commercial associate,180000.0,Secondary / secondary special,House / apartment,0,0,Married,1,3,22,0,0,0,0
5069116,0,56.33791248280252,1,0.0,Other,Pensioner,180000.0,Secondary / secondary special,House / apartment,0,1,Single / not married,0,1,59,0,0,0,0
5069119,0,62.977336974749655,1,0.0,Other,Pensioner,103500.0,Higher education,House / apartment,1,1,Civil marriage,0,2,29,0,1,0,0
5069123,0,64.72138373820133,1,0.0,Other,Pensioner,81000.0,Secondary / secondary special,House / apartment,0,1,Widow,0,1,23,0,0,0,0
5069125,0,30.661820571264297,0,7.052848450002395,HR staff,Working,180000.0,Higher education,House / apartment,0,1,Married,1,3,28,0,0,0,0
5069126,0,36.868655756107245,0,3.635940505280738,Accountants,Commercial associate,247500.0,Secondary / secondary special,House / apartment,1,1,Separated,1,2,4,0,0,0,0
5069130,0,42.054251627343476,0,1.1307555938862537,Core staff,Commercial associate,135000.0,Higher education,With parents,0,0,Married,0,2,45,0,0,1,0
5069146,1,52.43091918382992,0,20.301580456819785,Managers,Commercial associate,216000.0,Higher education,House / apartment,0,1,Married,0,2,1,0,0,1,0
5069167,1,28.23877287007947,0,2.6338665407229445,Sales staff,Working,135000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,35,0,0,1,0
5069172,0,48.80593030657714,0,0.55031930840469,Laborers,Working,193500.0,Secondary / secondary special,House / apartment,0,0,Single / not married,0,1,4,0,1,0,0
5069173,1,23.296850722465212,0,0.55031930840469,Drivers,Working,157500.0,Secondary / secondary special,With parents,0,0,Single / not married,0,1,13,1,1,1,1
5069175,0,54.47065990403636,1,0.0,Other,Pensioner,90000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,41,0,1,0,0
5069178,0,37.81870948753225,0,9.215794985523317,Accountants,Working,225000.0,Higher education,House / apartment,0,1,Single / not married,0,1,10,0,0,0,0
5069184,0,40.567568122548714,0,1.1307555938862537,Core staff,Working,185400.0,Higher education,House / apartment,0,1,Married,1,3,15,0,0,1,0
5069191,0,43.87222187998385,0,0.4681820981950348,Laborers,Commercial associate,135000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,42,0,0,0,0
5069197,0,37.21089413198081,0,8.887246144684696,Sales staff,Commercial associate,225000.0,Secondary / secondary special,House / apartment,1,1,Married,1,3,46,0,0,0,0
5069200,0,46.81820981950348,0,3.3840530606377954,Core staff,Commercial associate,238500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,27,1,1,0,0
5069206,0,55.38238293736353,1,0.0,Other,Pensioner,135000.0,Higher education,House / apartment,1,1,Married,0,2,42,0,0,0,0
