,Gender,Age,UnemployedStatus,YearsOfEmployed,OccupationType,IncomeType,TotalIncome,EducationLevel,HousingType,OwnCar,OwnProperty,FamilyStatus,NumOfChildren,NumOfFamilyMember,AccountActivateLength,WorkPhone,Phone,Email
3070,0,65.88499421617145,0,5.960423554213981,12,0,112500.0,4,1,0,0,1,0,2,21,0,0,0
7224,1,40.033676256185956,0,6.020657508367728,3,2,202500.0,4,1,1,1,1,0,2,15,0,0,0
6306,0,49.40005612709364,0,8.931052656796512,2,4,135000.0,4,1,1,0,1,1,3,4,1,1,0
2354,0,36.865917849100256,0,3.0144356146943467,8,4,135000.0,4,1,0,1,0,1,3,1,0,0,0
2601,0,47.68338843371185,0,1.8809421138011047,11,2,247500.0,4,1,0,0,0,0,2,9,0,0,0
3779,0,46.429427024511114,0,2.0671197902763234,5,4,112500.0,4,1,1,1,1,0,2,51,0,1,0
4725,0,45.46294585104417,0,3.7208156224973816,15,0,157500.0,4,1,0,1,1,0,2,55,0,0,1
8289,1,39.138380664900716,0,5.703060295557061,8,4,225000.0,4,1,1,1,3,0,1,37,1,1,0
3695,0,56.51313853124979,0,2.913133055435772,15,4,225000.0,4,1,1,0,1,0,2,42,0,1,0
8450,0,54.48161153206431,0,8.62166916500681,12,4,90000.0,4,1,0,1,1,0,2,31,1,0,0
6689,0,62.498203248526664,1,0.0,12,1,148500.0,4,1,0,1,1,0,2,17,0,0,0
398,0,61.1073464889765,1,0.0,12,1,90000.0,3,1,0,1,1,0,2,53,0,1,0
1477,1,23.203761884227603,0,1.2211065251168745,8,4,225000.0,4,1,1,1,0,0,2,4,0,0,0
2690,0,24.6575905049385,0,2.1711602565418864,15,0,90000.0,1,1,0,1,1,0,2,2,0,0,1
4164,1,46.48144725764389,0,0.2518874446429427,10,4,135000.0,1,1,0,1,1,0,2,28,0,0,0
8983,0,56.587062020438474,0,7.786607527875316,12,4,234000.0,4,1,1,1,3,1,2,5,0,0,0
3307,1,42.42660698029391,0,7.036421007960464,8,0,157500.0,4,1,0,0,1,0,2,27,0,0,0
8636,0,51.80667638623654,0,9.878368481214535,12,4,135000.0,4,2,0,0,4,0,1,33,0,1,0
1106,0,49.99144404060316,0,15.75939273222585,15,4,112500.0,1,1,0,1,1,0,2,47,0,1,0
7142,0,62.68438092500188,0,43.02073280081042,11,0,180000.0,4,1,0,1,1,0,2,16,0,0,0
8972,1,53.05242407441631,0,0.28200442171981627,8,4,90000.0,4,1,1,0,3,0,1,12,0,0,0
6039,0,56.847163186102385,0,1.7988049035914495,12,4,202500.0,4,1,0,1,4,0,1,6,1,1,0
1227,0,49.178285659527575,0,25.50634167710494,12,4,270000.0,4,1,0,1,1,0,2,9,0,0,0
8203,0,22.086695825376292,0,0.45175465615310373,3,4,157500.0,2,1,0,1,3,0,1,12,0,0,0
5564,1,41.00837115067387,0,8.265741254098304,10,4,315000.0,1,1,0,0,1,3,5,17,1,0,0
1056,0,40.381390446073496,0,2.420309794177841,2,4,180000.0,4,1,0,1,1,0,2,57,1,1,0
1405,0,37.9501290238677,0,14.80660109379385,8,4,225000.0,1,5,1,0,3,1,2,16,0,0,0
4719,1,50.752582188545965,0,0.9692190804739317,15,4,225000.0,1,1,1,1,1,0,2,45,0,0,0
1206,0,61.49065346995489,1,0.0,12,1,162000.0,4,2,0,1,1,0,2,28,0,1,0
3017,0,38.971368337474416,0,15.633449009904378,11,2,112500.0,3,1,1,1,1,2,4,34,1,0,0
236,0,58.31741924885521,0,1.2703888512426675,8,0,135000.0,4,1,0,1,1,0,2,57,0,0,0
4454,0,35.16841550476738,0,3.499045154931313,15,4,121500.0,4,1,0,0,1,1,3,21,0,0,0
1440,0,63.71109605262257,1,0.0,12,1,121500.0,4,1,0,1,1,0,2,16,0,0,1
8907,0,48.72653100337447,0,9.74147313086511,15,0,360000.0,1,1,0,1,0,0,2,7,0,0,0
6379,0,28.608390316022916,0,1.1745621059980698,12,0,90000.0,4,1,0,0,1,0,2,56,0,0,0
40,0,61.140201373060364,1,0.0,12,1,94500.0,1,1,0,1,1,0,2,3,0,1,0
4208,0,34.054087352923055,0,2.0452165342204154,11,0,112500.0,4,1,0,1,0,0,2,39,1,1,0
1775,1,29.76926288698604,0,0.722807449844966,10,4,225000.0,1,1,1,0,1,2,4,25,0,0,0
5805,0,51.23992963578992,0,7.849579389036052,16,4,112500.0,4,1,0,1,3,1,2,60,1,0,0
8103,0,33.7091110700425,0,3.8440214378118647,15,4,67500.0,4,1,1,0,1,0,2,54,1,1,0
4926,0,38.86458996420186,0,3.5729686441200026,3,4,135000.0,4,1,0,1,1,2,4,32,0,1,0
8976,0,43.39308815376086,0,3.1157381739529217,13,0,157500.0,1,1,1,1,3,0,1,16,0,0,0
9619,1,35.494226438599014,0,6.425867745402027,4,0,270000.0,4,1,0,1,1,0,2,31,0,0,0
1259,0,54.547321300232035,0,8.840701725565891,15,4,247500.0,4,2,0,0,1,0,2,38,0,0,0
5841,0,57.75067249840859,0,0.7145937288240005,12,0,540000.0,4,1,0,1,2,0,1,17,0,1,0
4246,0,31.5187854644517,0,12.89827990992286,12,4,135000.0,4,1,0,0,3,0,1,22,0,0,0
7183,0,36.70985714970191,0,15.597856218813527,12,4,135000.0,1,1,0,0,3,0,1,1,0,1,0
8523,0,35.841940628486554,0,0.8651786142083684,15,0,54000.0,1,1,0,1,1,2,4,12,1,1,0
4102,1,43.5737900162221,0,7.96183357632258,12,4,270000.0,4,1,0,1,2,0,1,36,0,0,0
1079,0,48.165260066941826,0,8.002902181427407,3,0,225000.0,4,1,1,1,1,1,3,60,0,0,0
4425,0,54.39399850784068,0,1.9712930450317254,12,0,90000.0,4,1,0,1,2,0,1,34,0,0,1
1173,0,52.54043546410946,0,3.1732342210996802,15,4,180000.0,1,1,0,0,4,0,1,1,1,1,0
7716,0,43.746278157662374,0,9.5060131282641,3,4,202500.0,1,1,1,1,0,0,2,29,1,1,0
2898,1,35.38197225131248,0,0.4654441911880463,2,4,166500.0,2,2,0,0,3,0,1,6,0,0,0
6945,0,33.769345024196255,0,1.2594372232147135,0,4,135000.0,1,1,1,1,1,2,4,18,0,0,0
6448,1,53.271456634975394,0,6.590142165821338,8,4,225000.0,4,1,1,1,1,2,4,4,0,0,0
7819,0,28.838374504609952,0,6.343730535192372,10,0,292500.0,1,1,0,1,3,0,1,13,1,0,0
70,0,38.8810174062438,0,5.8563830879484176,12,0,135000.0,4,1,0,0,1,0,2,31,0,1,0
222,0,37.07399878163138,0,10.855801282709432,3,2,306000.0,1,1,1,1,1,2,4,42,0,0,0
6952,0,41.31227882844959,0,14.321991553556883,12,4,202500.0,4,1,0,1,3,0,1,27,0,0,0
314,0,32.64954105833795,0,4.438147258328371,12,4,67500.0,1,1,1,1,1,2,4,10,0,0,0
740,0,63.96024559025852,1,0.0,12,1,153000.0,3,1,0,0,1,0,2,25,0,0,0
4832,0,55.9628192228451,0,5.440221222886165,11,4,112500.0,4,1,0,1,1,0,2,22,0,0,0
1013,0,63.13339767414799,1,0.0,12,1,180000.0,4,1,0,1,4,0,1,33,0,0,0
2915,1,47.59851331649521,0,3.6332025982737495,3,4,112500.0,1,1,1,1,1,0,2,14,0,0,0
5368,0,35.01783061938301,0,9.114492426264741,3,4,337500.0,4,1,0,1,1,1,3,11,0,0,1
8258,0,50.65949335030835,0,1.0376667556486443,12,4,225000.0,4,1,0,0,1,0,2,19,1,1,0
5050,1,39.6421555541866,0,4.1095984174897495,8,4,90000.0,4,1,1,0,3,0,1,42,0,0,0
8326,0,30.834308712704573,0,4.870736565432555,18,0,225000.0,1,1,0,1,1,1,3,19,1,1,0
9440,0,53.912126874610706,0,2.9596774745545766,15,4,81000.0,4,1,0,1,2,0,1,26,0,0,0
4863,1,55.20441898190928,0,3.3210811994770597,4,4,157500.0,1,1,1,1,2,0,1,3,1,1,0
5357,1,60.014921593188085,1,0.0,12,1,135000.0,4,1,1,1,3,0,1,4,0,0,0
2477,1,28.16484938089078,0,3.2663230593372896,8,4,157500.0,4,1,1,1,1,1,3,22,1,1,0
952,1,31.472241045332893,0,1.590723971060323,17,4,162000.0,4,1,0,1,3,0,1,27,0,0,0
9669,0,33.86243386243386,0,1.8398735086962772,3,0,292500.0,4,1,0,0,1,3,5,17,0,0,0
1535,0,63.58789023730809,1,0.0,12,1,90000.0,4,1,0,1,1,0,2,39,0,0,0
924,0,32.794650129708344,0,14.253543878382171,3,2,126000.0,2,1,1,0,3,0,1,33,1,0,0
7968,1,61.43863323682211,1,0.0,12,1,337500.0,4,1,0,0,1,0,2,7,0,0,0
4713,1,41.64904139030918,0,3.468928177854439,4,4,180000.0,4,1,1,1,1,1,3,52,0,0,0
8353,0,41.575117901120485,0,0.6215048905863912,11,4,72000.0,4,1,1,0,1,0,2,9,1,1,0
6809,1,62.399638596275075,1,0.0,12,1,103500.0,4,1,1,1,1,0,2,22,0,1,0
1432,0,25.161365394224386,0,2.5544672375202775,3,4,180000.0,1,1,0,1,1,1,3,9,0,0,1
9395,0,62.41059022430303,1,0.0,12,1,162000.0,4,1,0,1,1,0,2,24,0,0,0
985,1,34.0431357248951,0,4.005557951224187,12,4,315000.0,1,1,1,1,1,2,4,17,0,1,0
2587,0,54.50077688111323,0,16.378159715805253,8,4,202500.0,4,1,1,1,1,0,2,9,0,0,0
7655,1,51.119461727482424,0,4.128763766538669,12,2,189000.0,4,1,0,1,1,2,4,23,0,0,0
8338,0,50.55545288404279,0,5.284160523487819,8,2,94500.0,1,1,0,1,2,0,1,58,1,0,0
1520,0,59.80684066065696,1,0.0,12,1,135000.0,1,1,1,1,2,0,1,17,0,0,0
6820,0,45.36985701280656,0,7.548409618267315,12,4,67500.0,4,2,0,0,1,0,2,40,0,0,0
8119,0,37.481946925672666,0,10.261675462192926,12,2,157500.0,4,1,0,1,1,1,3,52,0,0,0
4199,0,47.33019842981033,0,13.213139215726537,2,4,135000.0,4,1,0,1,2,0,1,60,1,1,0
3529,1,36.123945050206366,0,2.2149667686537025,4,4,180000.0,4,1,1,1,1,0,2,43,0,0,0
8791,1,30.905494294886275,0,5.212974941306118,4,4,157500.0,4,1,1,0,1,1,3,30,1,1,0
6179,1,30.604324524117537,0,0.5996016345304832,4,4,180000.0,1,1,1,0,1,1,3,45,0,0,0
1890,1,37.73383437031561,0,8.301334045189154,17,4,135000.0,4,1,0,1,1,1,3,42,1,1,0
8497,0,46.78535493541962,0,5.451172850914118,15,4,225000.0,1,1,1,1,1,0,2,24,0,0,0
77,0,41.45191208580601,0,13.185760145656653,1,4,130500.0,4,1,0,0,0,0,2,20,0,1,0
4785,1,25.804773540866684,0,0.6351944256213338,15,4,247500.0,1,1,1,1,1,1,3,3,0,0,0
6494,1,31.965064306590826,0,2.1766360705558636,8,0,180000.0,4,1,1,1,3,0,1,52,0,0,0
4553,1,41.30132720042164,0,0.9692190804739317,10,4,427500.0,1,1,1,1,1,1,3,27,0,0,0
8147,0,34.55786224220894,0,4.928232612579314,8,2,99000.0,4,1,1,1,1,2,4,41,0,0,0
6255,0,59.880764149845646,1,0.0,12,1,202500.0,4,1,0,0,1,0,2,17,0,1,0
6393,1,23.81705305379303,0,1.8426114157032656,10,4,135000.0,2,1,1,0,1,0,2,7,1,0,0
1946,0,36.01169086291984,0,3.236206082260416,8,4,135000.0,4,1,0,1,1,0,2,19,0,0,0
9282,1,45.12344538217759,1,0.0,12,1,517500.0,1,1,1,1,1,0,2,36,0,0,0
5028,0,43.612120714319936,0,7.882434273119913,8,4,202500.0,4,1,0,1,1,0,2,54,0,1,0
289,0,47.45888005913879,0,6.855719145499223,15,4,135000.0,4,1,1,1,3,0,1,53,0,0,0
9407,0,44.756565843241134,0,4.9610874966631755,15,4,76500.0,4,1,0,1,1,0,2,33,0,0,0
3129,0,39.488832761795244,0,12.514972928944468,0,2,112500.0,2,1,0,1,1,1,3,42,0,0,0
3009,0,30.79597801460673,0,3.466190270847451,15,4,157500.0,4,1,1,1,1,2,4,10,1,0,0
5201,0,36.79199435991156,0,12.175472460077893,3,4,184500.0,1,5,1,0,2,1,2,29,1,0,0
2526,1,41.09050836088352,0,8.150749159804787,8,0,225000.0,4,1,1,1,1,2,4,16,0,0,0
1398,1,54.30364757661006,0,1.3059816423335182,10,0,360000.0,2,1,1,1,1,0,2,38,0,0,0
9591,0,33.988377584755334,0,0.350452096894529,12,4,90000.0,1,5,0,0,1,0,2,8,0,0,0
2500,0,34.32787805362191,0,7.0993928691212,3,0,166500.0,1,1,0,1,3,1,2,24,1,1,0
2454,1,42.35542139811221,0,18.431589971046634,4,4,265500.0,4,1,1,1,1,0,2,6,0,0,0
8769,1,23.743129564604338,0,3.466190270847451,12,4,270000.0,2,1,1,0,3,0,1,19,0,0,0
947,0,54.06271175999507,0,3.674271203378577,8,4,247500.0,4,1,0,0,2,0,1,38,0,0,0
9190,1,27.431090303017857,0,2.0260511851714957,6,0,180000.0,4,1,0,1,3,0,1,15,0,0,0
7116,0,45.966720740330054,0,2.0205753711575185,15,4,157500.0,1,1,0,0,3,0,1,0,1,1,0
5041,0,57.9861325010096,1,0.0,12,1,135000.0,1,1,1,1,1,0,2,52,0,0,0
5876,0,43.179531407215755,0,13.714176198005434,15,0,112500.0,1,1,0,1,3,0,1,33,0,1,0
1417,0,48.827833562633046,0,3.641416319294715,11,4,90000.0,4,1,0,0,0,0,2,20,0,0,0
370,0,30.697413362355146,0,7.022731472925522,5,0,256500.0,1,1,0,0,1,0,2,7,0,0,1
8629,0,43.59021745826403,0,3.964489346119359,10,0,184500.0,4,1,1,1,1,1,3,10,0,0,0
5352,0,33.752917582154325,0,11.195301751576007,12,2,135000.0,4,3,0,0,3,1,2,34,0,0,0
978,0,60.53238601750891,1,0.0,12,1,67500.0,4,1,0,1,1,0,2,7,0,1,0
8563,0,41.106935802925456,0,2.768023984065381,2,2,112500.0,4,1,1,1,1,0,2,4,0,0,0
6848,1,28.975269854959375,0,3.241681896274393,8,4,135000.0,4,1,1,0,1,1,3,32,1,0,0
2566,0,35.17115341177437,0,6.042560764423636,12,0,216000.0,4,5,0,1,1,2,4,2,0,1,0
7602,1,52.28033429844555,0,17.363806238321114,4,0,135000.0,4,1,1,1,1,0,2,55,0,0,0
5878,0,47.36852912790817,0,12.961251771083594,11,4,157500.0,4,1,0,1,1,0,2,18,0,1,0
7812,0,31.362724765053354,0,4.260183302874117,10,4,265500.0,4,1,0,1,1,2,4,33,0,0,0
2540,0,31.255946391780803,0,1.149920942935173,6,0,135000.0,1,1,0,1,1,1,3,14,0,0,0
214,0,45.37533282682054,0,12.523186649965433,12,4,112500.0,4,1,0,1,1,0,2,60,0,0,0
7591,0,46.6703628411261,0,3.8604488798537955,0,0,121500.0,1,1,0,1,1,0,2,17,0,1,0
6554,1,39.62846601915166,0,2.7652860770583927,10,0,337500.0,4,1,1,0,1,1,3,28,1,0,0
8895,1,43.69699583153658,0,9.785279642976926,6,4,450000.0,4,1,1,1,3,0,1,6,0,0,0
7009,1,41.36429906158237,0,0.5776983784745751,4,2,225000.0,4,1,0,0,1,0,2,52,1,1,0
2365,0,52.54317337111645,0,13.845595734340883,10,0,157500.0,4,1,0,1,4,1,2,47,0,0,0
6869,0,62.59402999377126,1,0.0,12,1,67500.0,4,1,0,1,4,0,1,12,0,1,0
6525,1,36.96722040835883,0,6.176718207766073,4,4,225000.0,4,1,1,0,1,0,2,20,1,1,0
9036,1,25.97726168230696,0,4.955611682649199,8,4,225000.0,4,4,1,0,3,0,1,27,0,0,1
6657,1,39.817381602633866,0,5.763294249710809,4,0,121500.0,1,1,1,1,1,0,2,37,0,0,0
7390,0,45.14808654524049,0,7.529244269218396,6,2,180000.0,1,1,0,1,0,0,2,19,0,1,0
4746,0,42.054251627343476,0,1.1307555938862537,3,0,135000.0,1,5,0,0,1,0,2,45,0,0,1
7091,1,45.62995817847047,0,12.23570641423164,8,4,292500.0,4,1,1,1,1,1,3,41,0,1,0
881,0,51.86964824739728,0,4.591470050719727,10,0,180000.0,4,1,0,1,3,0,1,32,1,0,0
4047,0,55.08942688761576,1,0.0,12,1,67500.0,4,1,0,1,0,0,2,14,0,0,0
4485,0,42.4786272134267,0,6.803698912366442,15,4,112500.0,4,1,0,1,1,0,2,38,0,0,1
3720,1,22.847833973319094,0,2.1602086285139324,8,0,225000.0,4,1,1,1,3,0,1,17,0,0,0
1247,0,48.59784937404601,0,29.4215486970985,12,2,157500.0,4,1,0,1,1,0,2,11,0,0,0
5494,1,27.247650533549628,0,4.930970519586302,4,0,180000.0,4,4,1,1,0,0,2,13,0,0,1
74,0,57.745196684394614,1,0.0,12,1,40500.0,4,1,0,0,3,0,1,21,0,0,0
5958,0,65.91237328624133,1,0.0,12,1,67500.0,4,1,0,1,1,0,2,53,0,0,0
9646,1,32.33468175253427,0,4.5504014456149,12,4,337500.0,1,1,1,0,3,2,4,41,1,0,0
5920,1,26.40163726839018,0,4.213638883755313,6,0,360000.0,1,1,1,1,1,0,2,47,0,0,0
3462,0,25.706208888615098,0,4.468264235405244,12,4,157500.0,2,1,1,1,1,0,2,54,1,1,0
6647,1,58.771911812015304,0,21.843022101754315,8,0,135000.0,4,1,1,1,1,0,2,43,0,0,0
8102,1,31.116313134424388,0,7.515554734183453,3,2,292500.0,4,1,0,0,1,0,2,33,1,1,0
7459,0,24.27154561695312,0,3.6989123664414736,12,4,112500.0,2,1,0,0,1,1,3,2,0,0,0
5245,0,44.61145677187074,0,0.5941258205165062,12,4,180000.0,1,1,0,0,2,2,3,21,1,1,0
649,0,37.81049576651129,0,3.4278595727496115,13,0,247500.0,4,1,0,1,3,0,1,56,0,1,0
4671,1,24.96971190373519,0,4.635276562831543,8,4,202500.0,4,1,1,1,1,1,3,34,0,0,0
5394,0,60.2503815957891,1,0.0,12,1,180000.0,4,1,0,1,1,0,2,25,0,0,0
2589,0,36.64414738153418,0,1.0431425696626213,12,0,135000.0,4,1,0,1,3,0,1,37,0,0,0
5457,0,34.880935269033586,0,9.593626152487731,3,4,292500.0,4,1,1,1,1,1,3,27,0,0,0
4981,0,39.08088461775396,0,0.6297186116073568,0,4,157500.0,1,1,0,1,1,3,5,1,0,0,0
4936,1,47.54923099036941,0,12.446525253769755,6,4,135000.0,1,1,0,1,1,0,2,23,0,0,0
3874,1,35.162939690753404,0,7.143199381233016,10,4,247500.0,1,1,1,1,1,0,2,56,0,0,0
3922,1,48.60880100207396,0,4.62432493480359,4,4,225000.0,4,1,1,1,2,14,15,58,0,0,0
2737,0,47.56292052540435,0,2.6776730528347605,15,4,112500.0,4,2,1,0,1,0,2,16,0,1,0
5049,0,39.72976857841024,0,0.528416052348782,12,0,225000.0,4,1,0,1,0,0,2,4,0,0,0
5251,0,50.21595241517622,0,15.26109365695394,8,4,180000.0,4,1,1,0,1,0,2,25,1,1,0
5621,0,32.89595268896692,0,6.699658446100878,13,0,270000.0,4,2,1,0,1,0,2,8,0,0,1
8426,0,26.056660985509627,0,4.955611682649199,8,4,157500.0,4,1,0,0,1,1,3,10,1,1,0
121,0,37.20815622497382,0,2.6886246808627146,12,0,157500.0,4,1,1,0,1,0,2,16,0,1,0
4311,0,48.072171228704214,0,4.933708426593291,3,2,180000.0,4,2,1,0,1,1,3,51,0,0,0
4013,1,44.770255378276076,0,10.874966631758353,8,2,180000.0,3,1,1,1,1,0,2,40,1,1,0
2101,0,29.23810892763027,0,3.2717988733512664,12,4,270000.0,1,1,1,1,3,0,1,34,0,0,0
2187,1,28.403047290498776,0,3.9836546951682785,10,2,180000.0,4,3,0,0,1,0,2,39,1,0,0
6932,0,25.489914235063004,0,2.258773280765519,3,4,112500.0,1,5,0,1,1,0,2,26,0,0,0
2007,1,31.781624537122596,0,6.653114026982073,8,4,180000.0,4,1,1,1,1,1,3,33,0,0,0
4340,0,58.27908855075737,1,0.0,12,1,90000.0,1,1,0,1,1,0,2,38,0,0,0
8709,0,35.346379460221634,0,4.547663538607911,6,2,202500.0,4,1,0,0,1,1,3,29,1,0,0
6488,0,40.4772171913181,0,15.926405059652149,17,4,112500.0,4,1,1,1,1,0,2,15,0,0,0
7610,0,31.565329883570502,0,1.7823774615495185,0,0,103500.0,4,1,0,1,3,1,2,19,0,0,0
5527,1,63.59884186533604,1,0.0,12,1,256500.0,4,1,0,1,1,0,2,54,0,1,0
4840,1,40.759221613037916,0,4.684558888957336,8,4,180000.0,4,1,1,1,3,1,2,40,0,0,0
6555,1,38.58532344948904,0,1.9274865329199093,12,4,540000.0,1,1,1,0,1,1,3,3,1,0,0
6285,1,33.637925487860805,0,11.351362450974353,12,4,202500.0,4,1,1,0,2,0,1,36,0,0,0
7682,1,32.01982244673059,0,10.757236630457847,8,2,225000.0,4,1,1,1,1,1,3,38,1,0,0
8852,1,54.78825711684703,1,0.0,12,1,189000.0,4,1,1,1,2,0,1,22,0,0,0
8377,1,36.21429598143699,0,1.3689535034942537,8,4,135000.0,4,1,0,0,1,0,2,8,1,1,0
6891,0,66.21628096401706,1,0.0,12,1,90000.0,4,1,0,1,4,0,1,25,0,0,0
7293,0,32.22516547225474,0,0.7803034969917246,15,4,247500.0,4,5,1,1,3,0,1,7,0,0,0
211,0,59.930046475971444,0,23.18733444218567,3,4,67500.0,4,1,0,1,1,0,2,17,1,0,0
95,0,34.24026502939827,0,1.3552639684593113,0,4,76500.0,1,1,0,0,0,1,3,55,1,0,0
3562,0,39.69691369432637,0,7.830414039987132,0,0,112500.0,4,3,1,0,1,1,3,16,0,0,0
7195,1,41.11514952394642,0,0.8542269861804144,8,4,180000.0,4,1,0,1,1,0,2,32,0,0,1
8374,1,26.03475772945372,0,7.288308452603407,4,4,157500.0,4,1,1,0,1,2,4,4,1,1,0
2539,0,41.73391650752582,0,7.285570545596419,3,4,157500.0,4,1,0,1,1,0,2,43,0,0,0
93,0,40.296515328856856,0,15.272045284981896,10,2,450000.0,1,1,0,0,1,0,2,30,0,1,0
8532,0,35.195794574837265,0,2.113664209395128,15,0,135000.0,4,1,0,1,1,3,5,45,0,0,0
3437,0,38.87006577821584,0,3.802952832707037,15,4,270000.0,4,1,0,1,1,2,4,51,0,0,0
3851,0,61.50981881900381,0,35.23686317994209,10,4,103500.0,4,1,0,1,1,0,2,9,1,1,0
8917,0,54.281744320554154,0,6.406702396353108,13,2,225000.0,4,1,0,1,1,0,2,50,0,0,0
4500,0,63.18268000027379,0,26.08404005557951,8,0,171000.0,4,1,0,1,1,0,2,15,1,0,0
9318,0,30.426360568663284,0,1.122541872865288,15,0,67500.0,1,1,0,0,1,0,2,44,0,0,0
5681,0,34.33882968164986,0,11.929060829448927,10,4,360000.0,1,1,1,0,1,0,2,24,1,1,1
2916,1,64.800783041404,1,0.0,12,1,261000.0,4,1,0,1,1,0,2,20,0,0,0
9088,1,25.82941470392958,0,3.452500735812508,12,0,360000.0,2,1,1,0,3,0,1,39,1,0,0
8005,0,25.799297726852707,0,1.0130255925857479,15,4,157500.0,1,1,0,0,1,0,2,18,1,0,0
6721,0,62.84865534542119,1,0.0,12,1,90000.0,4,1,1,1,1,0,2,47,0,0,0
8969,0,33.706373163035515,0,10.866752910737386,12,4,45000.0,4,1,0,0,1,1,3,48,0,0,0
3164,0,33.0684408304072,0,1.8426114157032656,8,4,112500.0,4,1,1,1,1,0,2,45,1,1,0
6992,0,33.487340602476436,0,8.410850325468695,16,2,67500.0,1,1,0,0,1,2,4,50,1,1,0
7541,0,35.63659760296242,0,6.362895884241292,12,4,135000.0,4,1,0,1,1,0,2,57,1,1,0
1508,0,59.85338507977576,1,0.0,12,1,270000.0,4,1,0,0,4,0,1,18,0,0,0
2292,1,43.414991409816764,0,12.684723163377756,8,0,270000.0,4,1,0,1,1,0,2,22,0,0,0
5919,0,35.43673039145225,0,1.2950300143055642,8,4,180000.0,4,1,1,1,1,0,2,31,0,0,0
1397,1,38.095238095238095,0,1.3881188525431734,8,4,135000.0,4,1,1,1,2,0,1,44,0,0,0
2544,1,32.559190127107335,0,3.619513063238807,4,4,225000.0,4,1,1,0,3,0,1,11,0,0,0
72,0,43.72437490160647,0,24.605570271805718,1,4,144000.0,4,1,0,0,3,0,1,6,0,0,0
5481,1,63.7521646577274,0,14.850407605905666,8,4,180000.0,4,1,0,1,1,0,2,54,0,0,0
1525,0,64.89387187964161,1,0.0,12,1,103500.0,4,1,0,1,3,0,1,6,0,0,0
4662,1,32.35932291559717,0,2.6338665407229445,8,4,148500.0,4,1,0,1,3,0,1,1,0,0,0
3767,0,30.2319691711671,0,4.328630978048831,6,0,157500.0,1,1,0,0,1,1,3,54,0,0,0
5712,0,34.46203549696435,0,9.927650807340328,15,4,108000.0,4,1,0,0,4,1,2,33,0,0,1
5529,0,37.88168134869299,0,10.258937555185938,3,2,112500.0,1,1,0,1,1,0,2,15,0,0,1
296,0,49.78610101507902,0,8.271217068112282,8,0,315000.0,4,1,1,1,2,0,1,46,0,1,1
3664,1,33.51471967254632,0,4.328630978048831,10,4,135000.0,1,1,1,0,1,1,3,33,1,0,0
7561,0,56.62265481152932,1,0.0,12,1,157500.0,4,1,0,1,3,0,1,44,0,0,0
4793,1,22.98746723067551,0,4.131501673545658,3,4,157500.0,4,1,0,1,3,0,1,16,1,1,0
1526,1,33.57221571969308,0,0.9746948944879087,12,4,270000.0,1,1,1,1,1,0,2,5,0,0,0
8775,1,25.202433999329212,0,1.9603414170037714,12,4,139500.0,4,1,0,0,0,0,2,42,0,0,0
7814,0,46.74428633031479,0,1.3443123404313573,12,4,135000.0,4,1,0,1,3,0,1,47,0,1,0
5960,1,54.89229758311259,0,6.464198443499867,4,4,270000.0,4,1,1,1,1,0,2,0,0,1,0
4280,0,39.68322415929143,0,4.150667022594577,3,0,81000.0,4,1,0,1,1,1,3,17,0,1,0
1988,1,30.297678939334826,0,4.572304701670808,8,4,135000.0,4,1,1,1,1,1,3,48,0,1,0
1769,0,52.27212057742459,0,9.470420337173248,12,0,144000.0,1,1,0,0,2,1,2,13,0,1,0
2073,1,64.74328699425723,1,0.0,12,1,94500.0,4,1,0,1,1,0,2,20,0,1,0
4467,0,60.40370438818046,1,0.0,12,1,90000.0,4,1,0,1,3,0,1,45,0,1,0
3344,0,32.70429919847772,0,3.6222509702457955,12,0,112500.0,4,1,0,0,1,2,4,19,0,1,0
3422,1,32.11017337796122,0,2.551729330513289,12,0,225000.0,1,1,1,1,3,0,1,45,0,0,1
900,0,63.20732116333669,1,0.0,12,1,189000.0,4,1,0,1,1,0,2,2,0,0,0
8013,1,56.07507341013162,0,11.181612216541065,4,4,202500.0,4,1,1,0,1,0,2,16,0,0,0
7031,1,28.570059617925075,0,8.178128229874671,12,4,211500.0,4,1,1,1,1,2,4,22,0,0,0
4141,0,66.73922120235186,0,11.96191571353279,12,4,180000.0,4,1,0,0,4,0,1,27,0,0,0
5207,0,38.377242516957914,0,17.763540661341437,11,4,171000.0,4,1,1,0,0,1,3,33,1,1,0
8760,0,29.7555733519511,0,3.466190270847451,0,4,180000.0,1,1,0,0,1,0,2,11,1,1,1
8514,0,40.77291114807286,0,2.450426771254714,0,4,112500.0,4,1,1,1,1,0,2,28,1,1,0
3542,0,44.62788421391267,0,26.552222153774547,10,4,135000.0,4,1,0,1,0,0,2,57,0,0,1
5809,0,34.83439084991478,0,4.514808654524049,15,0,180000.0,1,1,1,1,1,0,2,26,0,0,0
1090,1,59.2975899573571,0,9.503275221257109,8,4,99000.0,4,1,1,0,0,0,2,10,0,1,0
6851,0,27.26134006858457,0,2.82552003121214,8,4,112500.0,4,1,0,1,3,0,1,15,0,0,0
4161,1,55.06478572455286,0,2.395668631114944,6,2,247500.0,4,2,1,1,1,0,2,14,1,0,1
3538,0,30.346961265460617,0,7.384135197848005,10,0,135000.0,4,1,0,1,1,0,2,45,0,0,0
